content,score,leia_score,leia_incoerente,sentiment
"Propaganda enganosa. Os preços aparecem bem baixos, quando vai fazer a compra o valor sobe muito (quase dobra). Sem falar nos jogos para ganhar produtos que são intermináveis, sempre vai re enrolando para ficar mais tempo conectado. Um conselho vão para a Shopee que é muito melhor. É uma pena que não pode dar zero estrela. Desinstalando aplicativo agora. FUI !!!",1,-0.5229,False,0
"ERA o meu app preferido para comprar roupas, mas ultimamente está sendo decepcionante. Tive vários problemas com a nova transportadora (Imile Brasil), eles colocam o status do pedido como entregue e ainda demoram dias para de fato entregar o produto, sem falar que muitos vendedores nacionais não vendem o que realmente anunciam, compramos algo pensando que é de um jeito e eles enviam outras coisas. Ajustem o serviço de entrega e cobrem honestidade dos seus vendedores.",1,-0.6124,False,0
"Desde que passou a pedir reconhecimento facial, só serve para ficar na vontade, usando o app como ferramenta de pesquisa. Não se consegue mais fazer nenhuma compra. Precisa de liberdade de escolha, permitindo que a gente escolha o meio de acessar a conta.",1,0.1531,False,0
"Comprei várias vezes sem problema. No entanto, minhas 2 últimas compras estão inexplicavelmente complicadas. E as compras que fiz, no valor total de 5.000,00, eu acabei pagando o dobro, por questões de informações erradas apresentadas no aplicativo, que me prometeram reembolsar. O que não ocorreu, até agora, é também não recebi as mercadorias. Estou muuitooo insatisfeita, espero que o responsável pelas vendas da Shoppe entre em contato comigo.",3,-0.34,False,2
"Poderia dar mais, mais a Shein tá deixando a desejar. Uso tamanho Plus sinse e gosto de cores escuras. Comprei um jogo de três camisetas e selecionei Verde, marrom. E eles enviaram branca , rosa ,e uma azul no tam.. G. Comprei tela frontal do celular J7 metal da Samsung é as tecla de voltar não funciona e a película que enviaram não é compatível co com o celular, a Shein já está ficando igual a Shopee",2,-0.1779,False,1
"É um app péssimo, deixa eu explicar o porquê eu fiz um pedido e a imagem mostra alguma coisa e quando chegou era totalmente diferente , ainda que eu peço reembolso outros pedidos também chegoam errado então não vale a pena baixar pedir e chegar tudo diferente do que você escolheu não, sem falar que os produtos às vezes são baratos e o frete é caro",1,-0.6808,False,0
"Olá estou muita brava com a shopee depois de muito tempo comprando eu atrasei um boleto entrei em contato dividir em duas parcelas desde então nunca me enviaram o último boleto agora chegou uma carta me cobrando e sem código de barras para efetuar o pagamento do mesmo no meu app não tem boleto nenhum como vou pagar se não tem boleto rosto pensativo rosto zangado rosto zangado rosto zangado já tem mais de dois meses que tento pagar ou falar com alguém sem sucesso,AI EU QUE ME FERRO TÔ CHATEADA",2,-0.7351,False,1
"Atualmente está inviável de comprar na Amazon para o centro oeste (Mato Grosso), pois não é mais a Carva Lima que entrega mais. Antes, em 1 semana o pedido já estava em minha cidade e já hoje está previsto para 3 semanas após um pedido. não sei o que aconteceu entre a Amazon e a Carva Lima, mas ficou bem ""chato"" comprar.",3,-0.0387,False,2
Falta uma função muito importante no aplicativo para vender mais ainda toda vez para dar o valor de um frete do produto tem a opção de procurar mais itens do vendedor porem nao tem a lupa para pesquisar dentro da loja só desse vendedor isso dificulta encontrar mais coisas para abater o frete muitas das vezes acabo até desistindo de realizar a compra,5,-0.1027,False,4
"acabei de instalar o app, ainda n comprei nada, mas estou gostando bastante, tem variados produtos d preços acessíveis. a minha única obs é q poderia ter mais d um carrinho, assim eu poderia separar meus produtos d uma forma q eu soubesse o valor total d cada carrinho e separaria cada um d acordo com a minha prioridade.",4,0.8126,False,3
Produto é bom só aplicativo de fácil acesso mais uma opinião a transportadora não enviar para correio. E a transportadora vim ele mesmo em entregar o produto e não botar no correio,4,0.1779,False,3
"Estive olhando os produtos,o q + gostei foi q empresa q/faz as entregas,porém acredito q os produtos são otimos,cmpr mto calças fitness,nem vou dzr qntas compro por mês,são mtas.Percebo q o app tbm vende mto,parabéns pelas vendas.Sucesso. Deve ser as vendas q são mtas q agr percebi q o app em materias de calças,tem mostrado calças + de uma cor única,deve ser devido as vendas,q são mostradas qntas peças restam.Ñ quis rodar a roleta,quis primeiro me certificar o q tem o app p/ oferecer. tulipa tulipa",3,0.4215,False,2
"O app é bom, os filtros facilitam achar que deseja. A politica de anúncios é ruim, eg.: existem anúncios fantasmas há anos, o vendedor nunca vendeu o produto, não responde a perguntas, porém, o produto faz cada um dos usuários perder tempo. E não é reconhecido pelo ML como errado, não há como fazer denúncia e remover o anúncio. É somente entropia. Também já tive problema com autenticação em duas etapas, e pior ainda, a assistência humana é incrivelmente escondida: qual o número do SAC?",2,-0.9524,False,1
"App bom, mas tem pontos à melhorar. Sugestão de melhoria: cálculo de frete com previsão de data real de recebimento no momento de seleção do produto. E 2o. Ponto: acompanhamento de movimentação da logística, no app atual não é possível acompanhar em tempo real onde de fato seu produto adquirido se encontra. Isso é péssimo! O consumidor final de hoje quer ver onde está seu pedido, ele não sabe quanfo sua necessidade será suprida. Por favor, revejam esses pontos!",3,0.9183,False,2
"Eu nunca mais compro nessa loja. Vou perder a garantia de um produto porque não disponibilizaram a nota fiscal para download no site. Mesmo que haja vendedores terceiros, deveriam disponibilizar a nota fiscal no site para download, como exemplo fazem a Kabum e a Magazine Luiza, a qualquer momento eu posso baixar a nota fiscal. Uma vergonha essa amazon",1,-0.7845,False,0
"Nunca tive problemas, porém ontem tive uma decepção, a empresa de entrega deu como entregue a minha encomenda, da qual não foi entregue, na central de atendimento ao cliente eles só falaram de reembolso, porém fiquei sem os produtos, se pedir novamente não vai chegar a tempo, tem produtos que pedir que nem tem mais, e outros que já não é o mesmo valor. Detalhe um calçado que estava no pedido era do meu casamento. Então a logística de vcs é péssima, pq no site do reclamar aqui está cheio de recla",1,-0.891,False,0
"Aplicativo ruim que passa uma falsa esperança no cliente com os jogos de ganhar ""itens grátis"", que de grátis não tem nada né, visto que você paga com seu tempo, já que o jogo parece infinito e demora meses para conseguir os itens grátis, pois vai ficando cada vez mais difícil com a matemática deles horrível de porcentagem kkkk. Outra coisa que notei foram os preços altíssimos em alguns itens, totalmente fora se sentido. Não aconselho a comprar neste aplicativo. A compra mínima deve ser de 100",1,-0.7269,False,0
Achei meio ruim pois prometem itens de graça através de jogos mas enquanto você vai jogando as coisas vão ficando mais difícil e tem que gastar dinheiro comprando por exemplo água que tem que gastar para regar as plantas enquanto você precisava de r$ 1 eles davam um centavo digamos assim mais o jogo até que é legal mas os itens são mais caros que nos concorrentes por isso avaliei assim Mas tirando isso eu achei um aplicativo ótimo com várias opções de coisas e coisas para várias pessoas é isso.,3,0.4588,False,2
"O aplicativo é muito bom, com grande variedade de produtos. E você pode acompanhar o trajeto da sua entrega. O aplicativo tem algumas formas de conseguir bons descontos. Como cupons de variadas lojas, e até mesmo do próprio aplicativo. Também tem as moedas que de acordo com a sua frequência de compra, elas se acumulam. Bacana demais, recomendo polegar para cima",5,0.9168,False,4
Não sei por que depois da Black friday o app vive desconectando e o capctha agora é um teste de ângulo com 3 níveis e você precisa de um transferidor para poder acertar 2 de 3 e ser reprovado igual.,1,-0.1779,False,0
"A Shein é uma ótima plataforma para quem busca roupas, acessórios e itens de moda com preços acessíveis. O aplicativo é fácil de usar, e as promoções frequentes tornam as compras ainda mais atrativas. A variedade de estilos e tamanhos é um grande ponto positivo. No entanto, o tempo de entrega pode ser longo em algumas regiões, e a qualidade dos produtos varia dependendo do item. Seria interessante ter descrições mais detalhadas e consistentes.",5,0.891,False,4
"É um app horrível. Perde muito pros seus competidores Amazon e Mercado Livre... Infelizmente tive que baixar esse troço pra comprar uma coisa que só tinha aqui, mas me arrependo amargamente! A minha encomenda que estava prevista para chegar hoje só vai chegar no mês que vem e olha que a cidade de origem não fica a 100 km daqui",1,-0.9117,False,0
"Eu amei a Temu, fiz a minha primeira compra e fiquei muito satisfeita. Estou querendo comprar novamente. Porém não dá, depois desse aumento absurdo das taxas impostos de produtos importados que colocaram no Brasil. A gente não paga 20 reais de frete, mas paga esse valor altíssimo de imposto em cada produto. Daí também o valor mínimo de compras é de 100,00, mais produtos mais acréscimos de impostos. Está saindo de 50 a 53 reais além do total do valor da compra. Mais caro que 2 fretes. Impossível!",4,0.8588,False,3
"Não exibe os detalhes do envio, nem no App e nem no PC. Não sei onde está minha compra. Duração de pontos dos níveis muito pouca. Sistema de frete grátis irritante, que mesmo seu Cep estando salvo na conta, ele só exibe que o frete não pode ser totalmente grátis pro seu cep quando entra na página do produto, fazendo você perder tempo muitas vezes.",2,-0.8316,False,1
"É muito bom, os vendedores são sérios, cumprem o prazo, porém o mercado livre é que está tendo falhas. Pois tem situações que não aparece para falar com o vendedor, só depois que é feito a entrega e o mercado livre anda mudando o tempo de entrega. E com isso acaba demorando mais do que o prazo estabelecido pelo vendedor e ainda por cima não avisa de imediato os clientes. Só avisa se passar da data e se o cliente reclamar antes.",3,-0.7269,False,2
"Gente não tenho dó que reclamar, mercado livre é um ótimo aplicativo de compras nunca tive problema, as entregas são feitas super rápidas, e os parceiros super responsáveis, comprei um jogo de cama e o mesmo não estava disponível, o meu dinheiro foi devolvido no outro dia pelo mercado pago, a única coisa que deveria melhorar era o frete que as vezes é mais caro que o produto, o produto custa 11$ e o frete 70$ aí não dá! Mais do contrário é maravilhoso!",4,0.8475,False,3
"A Amazon antigamente já fez entrega mais rápido dos produtos, fiz uma compra recentemente e tô tendo que esperar por mais uma semana para receber porque não há como editar o local da entrega e o código que me foi dado de rastreio só direciona a páginas golpistas, vocês põe a opção do horário do local e não seguem os horários e se for pra agir assim é melhor que nem tenha essa opção. Vocês deveriam dar mais detalhes sobre a entrega fornecendo informações da transportadora e horários exatos.",1,0.2732,False,0
Era um aplicativo muito bom mas ultimamente essas transportadoras mandou notificação dizendo que entrega e o pacote nunca chega e quando chega está aberto ou faltando algum item está horrível ultimamente só estou tendo dor de cabeça,3,-0.8625,False,2
Ótimo app Só a opção de parcelamento Q não está boa antes agente conseguia parcelar no cartão até 3 vezes sem juros agora tá entrando juros Antes comprava muito agora que entra juros no parcelamento deixei de comprar mais. E o rastreamento demora de atualizar Tô tentando comprar e só dá erro no endereço e o endereço é o mesmo que sempre recebo as coisas q compro,4,-0.1779,False,3
"O app é excelente, porém com frete de 15,00 em compras abaixo de 69,00 é um absurdo. Não me importo de pagar frete, mas muitas vezes ele fica mais caro que o próprio produto. A Shopee dá 50% de desconto no frete, e até frete grátis em praticamente tudo. Está compensando mais comprar lá.",3,0.5859,False,2
"gostava mto do aplicativo,mas depois da atualização ficou péssimo! os pontos vão diminuindo...tinha um quantidade de 50 $ de desconto,eu ia usar em compras grandes no futuro,mas com ele está diminuindo e tendo bugs, tô decepcionada e vou comprar as coisas do meu casamento por outro app! nem opções de vestido de noiva tem, são tudos colado ao corpo e alguns nem são bonitos. Em questão dos pontos, tô muito triste porque já tinha escolhido as lembrancinhas e já ia usar o desconto... decepção o app",2,-0.8065,False,1
"Ultimamente as entregas estão demorando demais. Se vc compra um produto de um vendedor no Brasil, eu acho que eles mandam de volta pra China, e só depois vai para o endereço do comprador. Ou será que por ter cupom de frete grátis eles acham que pode entregar quando quiserem? Ultimamente estou usando outros apps, nem que for pagar o frete, pelo menos demora só um dia e ano um mês.",3,-0.4019,False,2
"O aplicativo tem bons produtos mas quando escolhe um produto para comparar, fica obrigando adicionar mais para chegar a um certo valor para então poder finalizar a compra. Aí é que está, eu não quero outro produto e por isso não dar para finalizar a compra e também são muito caro os produtos se um custa 10, com imposto e tudo, chega no final vai quase 130 sem chance. Fui comprar um Crocs não comprei, fui na SHOPPE comprei do mesmo mais barato, bem mais barato e frete grátis e já estou usando.",1,-0.6054,False,0
"Shopee é um ótimo app de compras principalmente pelos preços muito atrativo, navegação fácil e intuitivo, comprava todos os meses alguma coisa, mas o problema que está acontecendo ultimamente é nas entregas, já foi o terceiro pedido em pouco tempo que tive problema na entrega, a primeira veio quebrado algo difícil de se quebrar, a segunda o entregador falou que fez a entrega mas não fez e a terceira e última agora devia ter sido entregue no mesmo dia, mas não entregaram até hoje, e foi cancelado",1,-0.9729,False,0
"Péssima experiência, primeira vez comprando no app e minha conta foi suspensa, já usei várias plataformas pra compra online e essa foi a única que me deu dor de cabeça!",1,-0.5562,False,0
"O app é muito inteligente com todos os seus mecanismos para ganharmos desconto e frete gratuito eles já nos conquistam de primeira. Mas a experiência da entrega ser rápida, ser excelente com aquele plástico que só a shein tem, já agrega mais ainda a experiência. Já virei cliente fiel, faz um ano que eu compro na shein.",5,0.91,False,4
"Compra recebida toda errada e Shopee não permite nem avaliar o vendedor. Atendimento encerrou 4 vezes como Resolvido sem resolver a tentativa de avaliação. Fiquei sem produto, sem o dinheiro (até ter que levar míseras películas e capa nos correios e o vendedor receber de volta). Nesse meio tempo quebrou minha tela do celular novo! Prejuízo pela falta da película. Péssima experiência pra conhecer o app. Cheio de mensagem de erro a cada tentativa de avaliação negativa ou atendimento.",1,-0.8439,False,0
"App lento, trava demais. Não consigo contato com o suporte. Faz mais de 1 ano que não uso mercado livre, hoje resolvi mexer me arrependi, não consigo mexer em nada porque só trava.",1,-0.6361,False,0
"excelente aplicativo gosto muito já fiz minha primeira compra, só não gosto muito da taxa é muito alta quando escolhi o produto no preço baixo na hora de pagar aumenta o valor.",5,0.8402,False,4
Depois das últimas atualizações não parece mais a opção de confirmar recebimento (muito útil quando recebemos nossas compras com antecedência) e também não aparece mais a opção de darmos mais dias para o vendedor postar nossa encomenda (também útil pra quem compra produtos feito a mão). Fora isso o app é simples e de fácil navegação.,2,0.4767,False,1
"Fácil, intuitiva mas poderia melhorar com um campo para os artigos favoritos ao invés de só ter o carrinho.",4,0.8225,False,3
"Utilizo o Mercado Livre desde 2004, quando ainda era apenas no site. Antes, os fretes eram negociáveis com os vendedores, agora está amarrado ao Mercado Envios, o que deveria ser bom mas não é, tenho muito problema com valores de fretes exageradamente altos pra minha região (Região Norte - Amazonas). Muitas vezes a encomenda é enviada por meios não rastreáveis, e sempre que é enviada pelos correios atrasa muito, tanto que neste mês efetuei cinco compras, sendo quatro com problema de atraso.",2,-0.8765,False,1
"Os preços não são tão baratos, mas é certeza a entrega. Sistema de devolução também é ótimo. Única coisa que deixa a desejar são: Não poder cancelar a compra. Tive q esperar chegar o produto e recusar a entrega para poder ser cancelada a compra. Isto gera mais gasto e tempo. Porém o estorno é feito bem rápido. Outra coisa que deveria mudar são os parcelamentos no cartão. Aparece sem juros e quando compramos vai com juros.",4,0.0247,False,3
Excelente! Não é por acaso que é a maior do mundo. Recentemente fiz uma compra errada e pedi o cancelamento. Imediatamente recebi a confirmação e nem foi lançado no meu cartão. Ao contrário de outras lojas (na mesma situação) só me extornaram o valor na fatura do mês seguinte ou mais. Realmente fiquei muito satisfeito.,5,0.924,False,4
"Tem muita variedade de escolha, os preços também são bons. Precisa melhorar um local no site onde podemos encontrar os estoricos das nossas compras. Obrigada.",5,0.4404,False,4
"Já foi ótimo, porém, as últimas experiências foram péssima, a gente paga pela entrega Full, eles não consegue cumprir com a entrega dos produtos e acham que só devolvendo o valor pago resolve nossos problemas. Sem contar q , a partir do momento q a entrega passa para mãos do correios, fica ainda pior, correios e mercado livre, juntou duas péssimas prestadoras de serviços e sim, conseguiram piorar o q já estava ruim. Vc fica sem entrega e perde todo tempo q poderia estar comprando em outro lugar.",1,-0.9186,False,0
"Não tem uma compra na opção ""chegará hoje"" que realmente chege no dia, mesmo eu comprando 4h da manhã. Eu desisto. Não sei pra que oferecer uma modalidade que depois eles não seguram a bucha e nem deixam cancelar a compra. Você tem que receber e depois ir na agência devolver. Uma falta de respeito",1,-0.6705,False,0
"Não comprem na Shein! Pois caso vcs precisem de suporte, não irão conseguir nem um atendimento decente (humano)!! Se ocorrer qualquer problema com a sua entrega, vc que lute para conseguir um respaldo. Aconselho abrir várias reclamações no Reclame Aqui, pois só assim conseguirão uma resposta. Mas só uma vez, pq na segunda que precisarem, eles irão te ignorar até mesmo nessa plataforma. Péssimo! Péssimo! Péssimo!",1,-0.8631,False,0
Amazon prime music não funciona. Dá erro.,2,-0.5859,False,1
"A nova página de visualização individual dos produtos ficou péssima depois da última atualização. As imagens ficam cortadas quando se clica nelas para ampliar e as informações do produto, que antes estavam bem organizadas, agora aparecem todas de uma vez na tela, amontoadas lado a lado, excedendo o espaço da tela. Preferia o layout antigo e melhor organizado.",3,0.6249,False,2
"Comecei a comprar no mercado livre e sempre entregavam de forma correta, porém já breve dois problemas com o mercado, na compra denominada Full com entrega no mesmo dia. Acabei comprando mais itens para ter o ""Full"" e 1 compra não chegou na data correta e outra até hoje nem vi a cor. A sensação é que estou sendo enganado.",2,-0.6908,False,1
"Uma demora absurda na entrega. Comprei bem antes roupas pra um evento, e não chegou a tempo. Comprei uma vez pra nunca mais. Transportadora horrível, pedido fica dias no mesmo lugar, até semanas sem se mecher, e não respondem canal de comunicação. Não tem como saber aproximadamente que horas e nem mesmo que dia o produto vai chegar porque diferente da shopee depois que entra em rota de entrega pode demorar mais 3 dias. Aí não tem nem como sair de casa esperando receber. Burocracia pra devolução.",2,-0.9287,False,1
"A loja em si é muito boa, mas o atendimento deixa a desejar. A opção de pagamento com cartão de crédito desapareceu e ninguém pode me ajudar, a resposta que recebi é pra usar os outros meios de pagto. ""Engraçado"" que sumiu logo quando surgiram as opções de pagamento usando da shoppepay ou sparcelado (com juros). Enfim, deixo de ser usuária frequente e que recomenda o app por falta de um atendimento efetivo.",3,0.3716,False,2
Um dos melhores com segurança de compras. Sem dúvidas.,5,0.2023,False,4
Simplesmente o melhor top.so um detalhe precisa ser visto o rastreamento de envio de mercadoria só deveria ser mais detalhada em qual localidade se encontra a mesma.,5,0.4404,False,4
Ganhei o prémio 100 porcento de desconto e não apareceu mais os dois presentes e estava dizendo 24h e está aparecendo compre um produto e ganhe 1800 reais. Está parecendo um golpe.Vou esperar e ver o que acontece!,3,-0.0752,False,2
"tiver experiências ruim, comprei e simplesmente não recebi meu pacote e nao aparece nada para eu pedir o reembolso, já botei que não recebi meu pedido várias vezes lá e nada, praticamente já um mês nisso, comprei no começo do mês passado e já tá em dezembro, que palhaçada é essa.",1,-0.886,False,0
"O app era ótimo, o atendimento era perfeito. Agora qualquer coisa que preciso os atendentes copiam e colam respostas padrão, não leem o que a gente fala, focamos igual vitrola repetindo e nada adianta. Bloquearam minha conta de receber ponto, tentei de tudo que é jeito resolver, abri reclamação até no Reclame aqui, nada absolutamente nada resolvido. Enfim, pedi exclusão da conta, se não posso ser tratada bem, não sinto confiança em comprar pq se tiver problema sei que terei dor de cabeça, não q",1,-0.5141,False,0
"O app em si é realmente bom.. é fácil de navegar, comprar e pagar. Também dá todo o suporte necessário em casos aonde é necessário fazer a devolução de compras e etc. Porém,vou dar apenas três estrelas porq n tive muitas experiências boas com algumas lojas.. e de certa forma isso é responsabilidade do aplicativo. E sobre o frete,muitas das vezes você tem que pagar o triplo do valor porq as compras são taxadas e isso é muito desproporcional.",3,0.7076,False,2
"Ultimamente tá complicado de usar o aplicativo, as fotos não carregam, a página não atualiza, você entra nos comentários e não consegue ver as fotos que as pessoas colocaram. E não é minha conexão, testei a velocidade da internet e abri um outro app semelhante e funcionou normalmente",3,-0.743,False,2
"Sempre uso o app e já tive problemas mas a shopee sempre esta intermediando e ajudando a resolver quando acontece. E em anos que já utilizo o app só tive 2 problemas até hoje e foram resolvidos com facilidade. Sempre dou preferência pra lojas brasileiras no app. Tem uma grande diversidade de produtos, se pensou em algo com certeza vai encontrar na shopee.",5,0.8091,False,4
"Opa bom dia excelente aplicativo , fácil acesso muita variedade ,mais tenho uma questão na opção de vendas na aplicação de juros taxas muitos altas quero efetuar uma compra não consigo pois nas notificações me afirmam compra até 12x sem juros mais na hora da compra não consigo efetuar porque não existe o parcelamento sem juros",5,0.6369,False,4
"Adoro comprar nesse app, eu moro no interior do norte e as encomendas chegam em no máximo 20 dias, isso é realmente incrível já que nos outros apps demora mais de 50 dias pra chegar. Como sou assinante do Prime video tem vários produtos com frete grátis. O preço é acessível na maioria das vezes. Acho que poderiam colocar no carrinho a opção de selecionar os produtos (não todos de uma vez, essa opção já tem) pra comprar vários de uma vez sem precisa comprar um por um.",4,-0.2732,False,3
"Está cada dia mais desnecessário comprar pela shoppe. Os valores estão próx aos valores do comércio local, sem falar os cupons de fretes grátis nunca não 100%. Os pedidos internacionais estão um absurdo o ICMS (deveriam aprender com shein), não irei nem comentar sobre a demora na entrega. E bom... já que vai demorar, poderiam ao menos dar duas opções de entrega né; uma que vai entregar de fato mais rápida e o deles.",2,0.0516,False,1
"Utilizava muito esse app, mas de um tempo pra cá, ele está deixando a seriedade de antes e agora está cheio de anúncios com propaganda enganosa, tipo ofertas com anúncios de frete grátis mas ao clicar em comprar, some o grátis e aparece duas opções de frete pagos ou retirar em uma agência pessoalmente pagando 2 reais a menos no valor do frete !!!! Essas coisas fazem a gente procurar outros apps de compras.",3,-0.6617,False,2
"O Aplicativo é bom para fazer compras e etc. Porém pra quem é afiliado é muito ruim, por conta que tem que ter uma conta corrente pra terminar o cadastro para receber as comissões, sério melhor se tivesse a opção de PIX, seria até mais rápido de receber as comissões, queria que arrumassem isso, pra facilitar quem é afiliado da Shopee. Grato pela compreensão!",4,0.69,False,3
"Aplicativo trava muito na hora de completar os pedidos principalmente os promocionais, os cupons de frete grátis são extremamente limitados por mês não favorecendo um maior número de compras mensal. Sem contar que as taxas são mais caras em diversos produtos quando comparado ao concorrente.",3,0.7003,False,2
"Onde eu moro não tem sinal, ou seja, só por Internet. Então é muito difícil a pessoa conseguir logar no app.",3,-0.3818,False,2
"Gosto muito de comprar nesse aplicativo Shopee. Só precisa de descrever melhor o produto. Comprei um calçado e veio pequeno, e não consegui trocar. Merecemos toda atenção após a compra, principalmente quando não foi satisfatório. Obrigada",4,0.4215,False,3
"App bom, tem uma diversificação boa de produtos. Estou dando 3 estrelas pq ter um limite de valor para fechar o pedido, isso não é legal.",3,0.802,False,2
Mano akkakaka eu amo isso eu tenho tudo para ver o que que eu quero claro algumas coisas meio atrasada mas tem algumas coisas que vem antes e esse que é o bom para vir atrasado é bem raro mas para vir antes nossa é muito fácil e outro você nem imagina quando eu tenho no meu carrinho uns 11.000 mais ou menos gente recomendo muito muito mesmo além de coisas baratas é tudo com tecidos bons eu nunca vi um golpe mas claro deve ter mas eu recomendo,5,0.9144,False,4
"O app da shein é bom.. O primeiro frete é grátis.. Fora disso, só acima de 60 ou 70recebe frete grátis...tem vários descontos. Os pedidos demora m bastante pra serem despachados... No app vizinho super ágil. Esse é o ponto negativo da shein. Dias e Dias pra chegar sua encomenda... Fora disso um app de compras demorado",3,-0.2732,False,2
"Estou muito contente com a TEMU. As encomendas chegam sempre antes do prazo e os produtos são muito bons e com qualidade. Esta app nunca me tem falhado, acho-a muito boa. Parabéns.",5,0.8481,False,4
"compro no mercado livre já faz um bom tempo. E agora com esse negócio de ficar descontando pontos da gente e voltar pro nível anterior, na minha opinião está forçando os clientes a comprar e não concordo com isso. Recebi um e-mail dizendo que se até o final deste mês se eu não efetuar uma compra que some 27 pontos eu vou deixar de ser nível prisional e voltar pro nível avançado. Não estou de acordo com isto pois está me forçando a compra e eu compro quando tenho a necessidade de efetuar uma compra. Pois bem se ao final do mês fizerem este desconto e me rebaixar de nível, eu deixarei de ser cliente do mercado livre, e consequentemente vou desinstalar o aplicativo. Afinal hoje em dia tem já tem alguns aplicativos semelhante.",4,0.7096,False,3
"O App diz fornecer envio grátis a partir de pontos conseguidos porém não é verdade, ou oferece ou não! Estou deixando de comprar no mercado livre e aderindo a outros app por esses motivos, não conseguimos contato não conseguimos mudar as reclamações. Enfim muito a melhorar, era um bom meio para compras mas há outros.",2,0.4199,False,1
"Até o momento não tive problemas com compras na shein, quando precisei do serviço de atendimento fui muito bem atendida. Quanto ao funcionamento do app, era melhor quando ele dava a opção de ""roupas femininas"" nas ofertas relâmpago e eram classificadas por categoria. Se possível, voltem com essa configuração, pois facilita muito pra quem não tem tempo para olhar tudo. Muitas vezes acabo desistindo de procurar coisas do meu interesse por causa dessa mudança no app.",5,0.6249,False,4
"A APP no geral é boa,mas estão sempre a aparecer roletas com descontos deviam melhorar e colocar num sítio específico para quem quiser rodar. Além disso podiam acelerar as entregas por exemplo encomenda se dia 1 está previsto chegar dia 20.De resto é tudo bom e organizado. Espero que melhorem.",4,0.6249,False,3
"ENTREGAM TUDO CERTINHO NA PORTA DA MINHA CASA. SEM FALAR NAS OFERTAS. NAS COMPRAS ONLINE , SO COMPRO NO MERCADO LIVRE ,PELA SUA ONESTIDADE !!! (pra melhorar ainda mais,tem alguns anúncios que vc tem que mandar mensagens para o vendedor para combinar ou pesquisar o frete ,isso é muito lento e chato , já podia ter o valor disponibilizado para esses anúncios , já que vai ser entregue por uma transportadora terceirizada, fora dos mercados envio ).....",5,0.5732,False,4
"foi-me concedido alguns prêmios gratuitos,porém ao fechar pacote dos ""gratuitos "",para envio;aparecia valores pra pagar ,acho que propaganda enganosa !",3,0.5093,False,2
"Gosto muito do app. Só que poderia melhorar, por exemplo nas ofertas do dia, aparece as categorias. Acredito que na categoria livros e ebooks poderiam ser filtrados novamente (e-book _ físico). E na lista de desejos, poderia ter um ""sino"" para que quando aquele livro desejado chegar numa promoção, ou determinado valor (pré estipulado) o cliente poderia ser avisado.",4,0.872,False,3
"vamos lá...Fiz minha primeira compra pela temu e não me arrependo. Os 3 produtos que comprei chegaram bem embalados e exatamente igual estavam na imagem do app, o que eu escolhi chegou. Só tem que melhorar na atualização dentro do app em como está o andamento no envio do produto, porque as vezes ficam dias sem atualização.( E vejo que as avaliações ruins que tem aqui do app são sobre itens grátis, e não sobre qualidade e envio dos produtos. Gente, não existe almoço grátis rolando no chão de rir rolando no chão de rir rolando no chão de rir rolando no chão de rir rolando no chão de rir!)",4,-0.126,False,3
"O app em si é bom. No entanto, Norte e Nordeste não possuí as mesmas vantagens que as demais regiões, desistir inúmeras vezes em razão do frete caríssimo, seja anúncio com frete gratuito ou não, sempre ocorre a cobrança. Muitas vezes absurda, o que faz com que torne-se inviável, ocorrendo a desistência de 70% dos negócios.",2,0.1531,False,1
"Muito bom com os aniversários da pra pegar itens grátis! Só que demora pra caramba e ainda por cima tou em 99,9% e ainda falta 3 fazes mas recomendo muitoooo!!!!!",4,0.6271,False,3
"Não sei como entrar em contato com a Amazon, fiz alguns pedidos e não consigo saber onde estão e nem entrar em contato com a loja. Antes conseguia entrar no app e falar com o atentende via chat, agora toda vez que tento o atendimento me manda escolher o pedido que quero falar e não me encaminha pra falar com o atendente. Não sei onde estão os pedidos e não consigo localizar pela transportadora.",2,-0.8402,False,1
"Arrisco dizer que é um dos melhores e mais completos sites da atualidade. Eu sou apaixonada! Tô sempre fazendo comprinhas coração decorativo Minha única sugestão, a qual acho que seria muito útil, é ter um espaço pra fazermos perguntas a respeito do produto que iremos comprar. Eu, por algumas vezes, já deixei de comprar por não ter certeza de alguma característica que eu precisava saber. Parabéns pela honestidade principalmente em relação ao produto, imagem x realidade. Qualidade quase sempre excelente mãos aplaudindo pele clara",4,0.9452,False,3
"O sistema se entrega por transportadoras está estragando completamente a minha experiência na plataforma, antes vinham pelos correios e não tinha nenhum tipo de problema .. agora tive um pedido quebrado no caminho e outro que está passeando pelos mesmos locais a uma semana !!! Lamentável",2,-0.9037,False,1
"Atualmente o app está bom, mas ainda peca em alguns detalhes na pesquisa. Se vc filtrar a pesquisa digamos menor preço, primeiro aparecem os menores preços dos anúncios promovidos e praticamente os anúncios de menor impacto nem aparecem na pesquisa do app, o que impacta na hora da economia e não proporciona uma real experiência de compra. Para contornar isso basta apenas pesquisar no computador que todos os resultados aparecem e comprovam o que afirmo. Pesquisa detalhada mesmo somente no pc.",3,-0.8625,False,2
